date,region,temp_max,temp_min,temp_mean,precipitation,wind_speed,solar_radiation,evapotranspiration
2022-03-27,Mombasa,30.9,25.9,28.2,0.8,15.7,24.96,5.16
2022-03-28,Mombasa,31.1,25.5,28.4,1.0,16.1,25.36,5.28
2022-03-29,Mombasa,30.2,24.4,27.5,2.5,17.3,24.36,4.97
2022-03-30,Mombasa,30.2,24.5,27.5,2.8,16.8,23.77,4.93
2022-03-31,Mombasa,29.7,25.0,27.5,4.8,17.1,24.57,4.99
2022-04-01,Mombasa,30.0,25.1,27.4,0.9,16.5,24.59,5.01
2022-04-02,Mombasa,30.0,25.4,27.5,1.1,16.0,24.52,4.88
2022-04-03,Mombasa,30.2,25.7,27.8,1.4,17.2,24.81,4.97
2022-04-04,Mombasa,30.4,25.6,28.0,2.0,15.0,24.27,4.92
2022-04-05,Mombasa,30.9,26.0,28.6,0.1,16.0,24.18,5.22
2022-04-06,Mombasa,31.1,26.7,28.6,0.4,14.4,24.17,5.2
2022-04-07,Mombasa,31.3,26.5,28.8,0.2,14.1,24.39,5.34
2022-04-08,Mombasa,30.9,25.3,28.2,0.3,14.8,25.12,5.27
2022-04-09,Mombasa,30.9,26.6,28.6,1.9,18.5,25.13,5.48
2022-04-10,Mombasa,30.1,25.5,28.1,2.5,19.6,23.69,5.15
2022-04-11,Mombasa,29.5,25.7,28.0,3.2,26.3,22.91,5.13
2022-04-12,Mombasa,29.1,24.7,26.6,9.9,24.7,16.98,3.7
2022-04-13,Mombasa,29.0,25.0,26.9,3.8,21.3,18.96,4.03
2022-04-14,Mombasa,29.5,25.2,26.9,4.8,20.3,20.83,4.29
2022-04-15,Mombasa,29.3,25.1,26.6,6.2,21.6,19.59,3.96
2022-04-16,Mombasa,26.4,24.6,25.4,11.4,20.5,7.02,1.74
2022-04-17,Mombasa,27.1,24.8,25.9,18.5,20.5,11.58,2.62
2022-04-18,Mombasa,29.5,24.4,27.1,3.4,24.1,23.48,4.83
2022-04-19,Mombasa,29.5,24.9,26.9,6.4,24.5,21.92,4.41
2022-04-20,Mombasa,28.2,23.7,25.5,11.6,23.8,16.11,3.21
2022-04-21,Mombasa,26.8,24.0,25.4,11.4,14.0,8.92,1.97
2022-04-22,Mombasa,29.0,24.4,26.6,6.2,14.2,20.47,3.99
2022-04-23,Mombasa,29.7,24.6,27.0,5.2,12.7,21.17,4.23
2022-04-24,Mombasa,29.3,25.0,27.2,0.9,12.8,22.55,4.41
2022-04-25,Mombasa,29.0,24.3,26.7,2.6,16.3,21.45,4.21
2022-04-26,Mombasa,29.2,24.6,26.6,4.2,24.5,21.36,4.25
2022-04-27,Mombasa,28.6,24.6,26.4,5.3,22.6,20.33,4.09
2022-04-28,Mombasa,28.1,23.0,25.5,7.4,25.9,17.14,3.47
2022-04-29,Mombasa,28.1,24.1,25.9,11.0,26.6,17.29,3.78
2022-04-30,Mombasa,28.0,23.9,26.3,4.3,26.0,18.42,4.2
2022-05-01,Mombasa,28.3,25.3,26.8,8.1,33.8,19.18,4.43
2022-05-02,Mombasa,28.5,24.6,26.7,5.3,29.5,20.76,4.71
2022-05-03,Mombasa,27.8,24.6,26.1,3.0,27.0,10.94,3.59
2022-05-04,Mombasa,26.8,24.2,25.3,13.6,23.8,10.93,2.75
2022-05-05,Mombasa,27.5,23.9,25.5,20.8,25.9,17.75,3.59
2022-05-06,Mombasa,27.8,23.6,25.3,11.9,28.1,17.63,3.51
2022-05-07,Mombasa,28.2,23.7,25.6,6.3,24.7,13.08,2.92
2022-05-08,Mombasa,27.3,23.7,26.1,4.7,23.3,11.13,2.83
2022-05-09,Mombasa,28.7,25.4,26.9,0.6,23.0,19.98,4.34
2022-05-10,Mombasa,28.8,25.4,27.0,0.0,23.0,22.2,4.68
2022-05-11,Mombasa,28.5,25.1,26.8,1.9,26.6,22.03,4.81
2022-05-12,Mombasa,28.8,25.9,27.1,0.2,24.5,22.11,5.22
2022-05-13,Mombasa,28.3,25.0,26.6,0.3,23.5,22.2,4.79
2022-05-14,Mombasa,28.4,25.0,26.7,0.3,24.9,22.32,4.81
2022-05-15,Mombasa,26.9,23.6,25.5,8.8,19.5,17.22,3.62
2022-05-16,Mombasa,27.9,25.3,26.5,0.2,26.4,21.87,4.77
2022-05-17,Mombasa,27.7,24.8,26.3,2.4,25.6,20.02,4.44
2022-05-18,Mombasa,27.8,25.3,26.3,1.2,26.3,21.23,4.6
2022-05-19,Mombasa,27.8,23.9,25.9,0.5,21.7,21.47,4.35
2022-05-20,Mombasa,27.7,25.2,26.2,2.3,23.8,21.09,4.33
2022-05-21,Mombasa,27.4,23.9,25.8,3.1,22.7,19.75,3.97
2022-05-22,Mombasa,28.2,24.8,26.2,1.3,21.2,20.36,4.2
2022-05-23,Mombasa,28.6,25.3,26.8,0.0,24.6,22.24,4.66
2022-05-24,Mombasa,28.1,24.9,26.6,2.3,20.3,20.34,4.28
2022-05-25,Mombasa,28.7,24.9,26.5,1.1,21.7,21.34,4.38
2022-05-26,Mombasa,28.4,24.6,26.4,1.7,22.8,20.88,4.29
2022-05-27,Mombasa,28.1,25.2,26.6,0.8,24.3,20.74,4.5
2022-05-28,Mombasa,26.9,25.5,26.1,2.8,29.2,17.25,4.09
2022-05-29,Mombasa,27.6,24.9,26.2,0.8,27.8,20.45,4.73
2022-05-30,Mombasa,27.8,25.0,26.4,2.0,24.5,20.03,4.67
2022-05-31,Mombasa,27.3,24.8,25.9,2.3,20.5,18.86,4.22
2022-06-01,Mombasa,26.4,24.2,25.0,6.7,28.1,16.5,3.54
2022-06-02,Mombasa,26.6,22.9,25.0,7.3,31.6,15.85,3.72
2022-06-03,Mombasa,26.9,23.1,25.3,4.8,32.0,13.24,4.09
2022-06-04,Mombasa,27.2,24.1,25.7,0.1,28.7,18.78,4.81
2022-06-05,Mombasa,25.0,23.1,23.8,44.4,23.1,5.45,1.37
2022-06-06,Mombasa,25.2,22.4,23.8,14.7,24.9,4.4,1.87
2022-06-07,Mombasa,26.3,23.9,25.2,0.6,28.0,11.89,3.39
2022-06-08,Mombasa,27.1,23.3,25.5,3.8,26.9,19.94,4.13
2022-06-09,Mombasa,27.0,23.6,25.5,2.0,26.9,19.2,4.18
2022-06-10,Mombasa,27.1,24.2,25.5,1.1,26.3,18.82,4.07
2022-06-11,Mombasa,26.9,23.0,25.1,3.6,30.1,18.7,4.04
2022-06-12,Mombasa,27.0,23.5,25.3,3.9,31.0,19.2,4.26
2022-06-13,Mombasa,27.0,23.6,25.4,1.1,28.0,19.9,4.28
2022-06-14,Mombasa,26.8,23.8,25.4,0.2,26.6,20.44,4.32
2022-06-15,Mombasa,27.3,24.0,25.5,0.9,21.3,20.01,4.1
2022-06-16,Mombasa,27.0,23.6,25.1,1.5,22.5,18.66,3.59
2022-06-17,Mombasa,27.4,22.8,25.2,3.1,19.8,19.5,4.11
2022-06-18,Mombasa,26.4,24.0,25.0,0.9,25.9,18.23,4.02
2022-06-19,Mombasa,26.9,23.8,25.5,1.2,27.2,18.72,4.65
2022-06-20,Mombasa,26.8,23.9,25.4,0.2,25.2,20.27,4.6
2022-06-21,Mombasa,26.4,23.7,24.9,1.5,27.8,16.21,3.8
2022-06-22,Mombasa,26.4,23.0,24.9,4.4,30.4,18.36,4.21
2022-06-23,Mombasa,26.4,24.1,25.3,1.5,28.5,17.67,4.55
2022-06-24,Mombasa,26.5,23.3,24.9,2.5,25.7,18.49,4.32
2022-06-25,Mombasa,26.2,23.4,24.7,0.9,26.0,19.59,4.49
2022-06-26,Mombasa,26.2,23.9,25.0,0.9,31.4,19.3,4.69
2022-06-27,Mombasa,26.1,24.1,24.7,1.7,32.1,16.85,4.19
2022-06-28,Mombasa,26.0,22.1,24.1,4.7,31.0,14.67,3.58
2022-06-29,Mombasa,24.9,21.5,23.3,12.6,28.1,17.65,3.37
2022-06-30,Mombasa,25.1,22.1,24.0,2.5,27.9,18.07,3.93
2022-07-01,Mombasa,25.0,21.3,23.5,3.2,25.5,17.25,3.61
2022-07-02,Mombasa,25.2,21.4,23.0,14.5,26.6,12.85,2.82
2022-07-03,Mombasa,25.9,21.3,23.5,2.5,25.7,20.06,3.93
2022-07-04,Mombasa,24.6,21.6,23.3,5.2,26.0,14.53,3.11
2022-07-05,Mombasa,25.2,22.0,23.5,1.6,26.9,18.96,3.67
2022-07-06,Mombasa,25.7,22.8,24.2,0.5,25.1,20.21,4.1
2022-07-07,Mombasa,26.1,22.7,24.3,3.7,23.9,18.92,4.14
2022-07-08,Mombasa,25.3,22.9,24.0,2.5,29.3,17.59,4.04
2022-07-09,Mombasa,24.9,23.5,24.0,1.9,30.0,17.63,4.02
2022-07-10,Mombasa,24.5,23.2,23.8,5.2,27.5,12.68,3.42
2022-07-11,Mombasa,25.2,21.3,23.4,7.9,21.9,17.38,3.75
2022-07-12,Mombasa,25.1,22.7,23.9,1.6,22.0,14.36,3.65
2022-07-13,Mombasa,26.5,21.5,23.9,4.0,26.9,18.32,3.9
2022-07-14,Mombasa,24.9,21.6,23.2,24.4,25.4,10.22,2.21
2022-07-15,Mombasa,25.5,22.2,23.6,13.6,25.2,13.94,2.85
2022-07-16,Mombasa,26.0,23.9,24.9,2.2,26.0,18.9,4.36
2022-07-17,Mombasa,25.5,22.7,24.2,1.5,25.9,18.17,4.01
2022-07-18,Mombasa,25.2,21.8,23.6,3.2,28.1,18.92,3.73
2022-07-19,Mombasa,24.7,20.8,22.7,7.3,24.0,16.38,3.07
2022-07-20,Mombasa,25.4,21.4,23.2,9.6,21.6,15.85,3.36
2022-07-21,Mombasa,23.9,20.9,22.5,9.4,27.4,14.23,2.9
2022-07-22,Mombasa,25.7,21.1,23.5,3.5,26.6,20.72,4.25
2022-07-23,Mombasa,24.9,20.9,22.8,6.1,24.5,17.88,3.39
2022-07-24,Mombasa,25.3,22.1,23.6,1.8,24.9,18.28,3.85
2022-07-25,Mombasa,25.8,21.8,23.8,0.1,23.8,20.79,4.14
2022-07-26,Mombasa,25.9,22.8,24.2,0.8,25.6,20.55,4.44
2022-07-27,Mombasa,25.1,21.2,23.5,2.5,24.2,19.53,3.76
2022-07-28,Mombasa,25.4,22.7,23.9,1.7,21.3,19.66,3.93
2022-07-29,Mombasa,25.8,22.3,23.8,2.0,22.0,19.84,3.9
2022-07-30,Mombasa,25.5,22.4,23.8,1.4,18.0,17.19,3.46
2022-07-31,Mombasa,25.3,22.7,23.8,2.3,21.4,16.71,3.39
2022-08-01,Mombasa,25.8,22.8,24.1,1.2,21.3,20.0,4.02
2022-08-02,Mombasa,25.6,22.6,23.8,1.1,25.2,21.33,3.99
2022-08-03,Mombasa,25.3,22.4,23.7,1.5,24.5,19.12,3.86
2022-08-04,Mombasa,25.6,23.3,24.1,1.3,21.3,18.92,4.36
2022-08-05,Mombasa,25.9,22.3,23.8,1.0,19.1,20.21,4.28
2022-08-06,Mombasa,25.5,22.3,23.6,0.0,18.0,22.36,4.46
2022-08-07,Mombasa,25.3,22.5,23.7,1.2,21.3,20.51,4.26
2022-08-08,Mombasa,24.5,22.0,23.0,3.6,19.1,17.21,3.48
2022-08-09,Mombasa,25.8,22.4,23.9,0.2,18.4,22.83,4.58
2022-08-10,Mombasa,25.0,22.0,23.4,8.9,23.1,17.61,3.44
2022-08-11,Mombasa,24.5,22.4,23.4,3.1,23.0,15.47,3.21
2022-08-12,Mombasa,24.7,21.1,23.2,2.1,26.0,19.48,3.76
2022-08-13,Mombasa,25.5,21.9,23.6,3.3,22.5,20.95,4.09
2022-08-14,Mombasa,24.7,22.6,23.4,3.5,21.2,13.92,2.88
2022-08-15,Mombasa,25.6,21.8,23.6,2.2,17.3,20.12,3.71
2022-08-16,Mombasa,25.9,22.5,24.1,0.5,21.2,22.22,4.33
2022-08-17,Mombasa,25.7,22.9,24.1,1.4,23.1,22.42,4.39
2022-08-18,Mombasa,25.9,22.2,23.9,1.0,19.1,22.29,4.24
2022-08-19,Mombasa,26.1,22.2,24.0,0.1,20.9,22.78,4.45
2022-08-20,Mombasa,26.0,21.7,23.8,0.6,17.9,22.17,4.15
2022-08-21,Mombasa,25.8,23.1,24.2,0.4,23.3,21.03,4.56
2022-08-22,Mombasa,26.0,22.1,24.0,2.5,22.4,22.33,4.61
2022-08-23,Mombasa,25.8,22.2,23.9,1.3,24.9,21.88,4.34
2022-08-24,Mombasa,25.4,22.3,23.9,2.7,24.9,22.08,4.42
2022-08-25,Mombasa,25.3,21.1,23.3,2.3,21.9,21.02,4.07
2022-08-26,Mombasa,26.0,22.9,24.0,1.4,22.5,22.44,4.6
2022-08-27,Mombasa,25.9,22.7,24.0,1.1,19.8,23.59,4.84
2022-08-28,Mombasa,25.6,21.8,23.6,1.5,21.6,22.23,4.32
2022-08-29,Mombasa,26.0,22.3,23.9,0.2,18.1,21.73,4.32
2022-08-30,Mombasa,26.1,21.8,23.9,0.1,18.3,23.43,4.45
2022-08-31,Mombasa,26.2,23.1,24.3,1.3,22.7,22.51,4.5
2022-09-01,Mombasa,25.6,22.1,23.8,1.2,24.9,21.4,4.19
2022-09-02,Mombasa,25.6,22.8,24.0,1.2,27.1,21.56,4.45
2022-09-03,Mombasa,25.9,22.9,24.2,1.2,18.2,22.44,4.51
2022-09-04,Mombasa,26.2,22.0,24.0,0.8,16.5,24.06,4.53
2022-09-05,Mombasa,25.9,21.1,23.9,1.3,16.6,23.89,4.47
2022-09-06,Mombasa,26.0,22.6,24.1,0.7,19.1,22.87,4.38
2022-09-07,Mombasa,26.2,22.7,24.2,1.0,21.9,22.57,4.53
2022-09-08,Mombasa,26.2,23.1,24.2,2.0,20.5,23.49,4.6
2022-09-09,Mombasa,26.1,22.8,24.2,1.0,22.8,22.89,4.6
2022-09-10,Mombasa,26.2,22.8,24.2,1.6,22.4,23.53,4.46
2022-09-11,Mombasa,26.5,22.7,24.3,1.0,19.8,23.69,4.55
2022-09-12,Mombasa,26.2,23.0,24.5,0.2,17.2,23.36,4.65
2022-09-13,Mombasa,26.4,23.0,24.4,2.3,20.8,22.98,4.49
2022-09-14,Mombasa,26.6,23.3,24.6,0.9,21.6,24.18,4.79
2022-09-15,Mombasa,26.1,23.1,24.2,1.8,22.5,20.34,4.07
2022-09-16,Mombasa,25.9,21.8,23.7,2.4,19.4,23.43,4.35
2022-09-17,Mombasa,26.4,22.8,24.3,0.9,18.0,24.68,4.76
2022-09-18,Mombasa,26.5,23.3,24.6,1.1,22.2,23.9,4.56
2022-09-19,Mombasa,26.5,22.7,24.3,3.1,21.5,21.18,3.95
2022-09-20,Mombasa,26.6,22.6,24.4,3.0,17.6,24.81,4.54
2022-09-21,Mombasa,26.3,22.1,24.2,1.9,18.6,24.42,4.46
2022-09-22,Mombasa,26.5,22.9,24.4,1.1,21.4,24.43,4.64
2022-09-23,Mombasa,26.7,23.1,24.5,2.5,20.2,24.71,4.62
2022-09-24,Mombasa,26.2,22.8,24.3,7.9,20.1,18.66,3.57
2022-09-25,Mombasa,26.6,23.1,24.5,3.5,24.7,21.16,3.98
2022-09-26,Mombasa,27.1,22.6,24.6,3.9,22.9,22.0,4.38
2022-09-27,Mombasa,26.4,22.9,24.6,0.9,22.2,24.74,4.71
2022-09-28,Mombasa,26.8,22.7,24.5,1.3,22.5,25.26,4.82
2022-09-29,Mombasa,26.6,23.5,24.8,1.9,23.2,24.65,4.92
2022-09-30,Mombasa,26.8,23.2,24.7,1.9,17.1,24.1,4.83
2022-10-01,Mombasa,26.4,23.3,24.6,0.6,20.0,22.1,4.51
2022-10-02,Mombasa,26.6,22.5,24.5,0.1,20.3,24.85,4.96
2022-10-03,Mombasa,26.5,23.0,24.5,0.6,18.4,25.73,5.09
2022-10-04,Mombasa,26.8,23.4,24.8,0.2,17.6,25.36,5.01
2022-10-05,Mombasa,26.7,22.5,24.6,2.0,22.1,24.21,4.52
2022-10-06,Mombasa,26.9,22.8,24.8,2.0,22.3,24.21,4.65
2022-10-07,Mombasa,26.6,23.4,24.8,1.9,23.1,24.73,4.82
2022-10-08,Mombasa,27.2,22.5,24.4,3.1,22.6,23.46,4.56
2022-10-09,Mombasa,26.9,23.4,24.7,0.9,22.9,24.02,4.91
2022-10-10,Mombasa,26.9,23.0,24.8,1.3,20.6,24.43,4.95
2022-10-11,Mombasa,27.0,23.2,24.7,0.9,19.7,25.51,5.02
2022-10-12,Mombasa,27.0,23.0,24.5,1.6,21.4,25.64,4.99
2022-10-13,Mombasa,26.5,23.6,24.8,0.3,21.5,23.86,5.01
2022-10-14,Mombasa,26.9,23.8,25.0,0.3,21.5,24.94,5.15
2022-10-15,Mombasa,27.1,23.7,25.1,0.0,17.7,25.66,5.19
2022-10-16,Mombasa,27.1,23.5,25.0,2.2,20.7,23.52,4.57
2022-10-17,Mombasa,26.8,23.5,25.0,2.2,20.3,22.44,4.24
2022-10-18,Mombasa,27.2,23.9,25.3,0.8,19.2,25.24,4.94
2022-10-19,Mombasa,27.0,22.9,25.0,1.9,18.9,24.12,4.62
2022-10-20,Mombasa,27.1,23.5,25.1,1.0,20.6,25.05,4.9
2022-10-21,Mombasa,26.8,23.3,25.0,2.3,19.8,24.33,4.74
2022-10-22,Mombasa,26.8,23.2,24.9,1.8,18.9,24.13,4.43
2022-10-23,Mombasa,26.7,23.1,24.9,2.1,16.0,21.86,4.08
2022-10-24,Mombasa,27.3,22.6,25.1,1.9,16.6,23.15,4.4
2022-10-25,Mombasa,28.0,23.1,25.8,0.3,18.9,25.46,4.91
2022-10-26,Mombasa,27.5,24.2,25.6,1.8,16.8,23.77,4.53
2022-10-27,Mombasa,27.4,23.4,25.4,1.6,19.1,23.0,4.41
2022-10-28,Mombasa,27.7,23.3,25.5,0.5,17.6,25.31,4.97
2022-10-29,Mombasa,27.6,23.7,25.6,1.4,15.1,24.71,4.64
2022-10-30,Mombasa,27.3,23.5,25.5,2.0,15.9,22.86,4.29
2022-10-31,Mombasa,27.7,23.9,25.7,2.2,19.8,23.36,4.48
2022-11-01,Mombasa,28.0,24.2,25.9,2.6,19.6,22.76,4.49
2022-11-02,Mombasa,27.4,23.7,25.4,4.5,20.6,22.64,4.34
2022-11-03,Mombasa,27.5,22.6,25.3,0.3,16.0,25.75,4.77
2022-11-04,Mombasa,28.0,23.4,25.6,2.5,14.4,25.12,4.81
2022-11-05,Mombasa,28.8,23.3,26.4,0.3,15.3,26.06,5.22
2022-11-06,Mombasa,27.5,23.5,25.6,1.8,14.8,21.51,4.09
2022-11-07,Mombasa,28.3,23.3,25.8,0.7,14.2,23.73,4.59
2022-11-08,Mombasa,28.3,23.8,26.2,0.7,14.9,25.35,4.81
2022-11-09,Mombasa,27.9,24.0,25.8,2.4,17.6,22.67,4.31
2022-11-10,Mombasa,27.9,24.1,25.6,3.5,18.4,18.99,3.64
2022-11-11,Mombasa,28.5,24.0,26.3,1.2,15.0,25.24,4.84
2022-11-12,Mombasa,28.0,23.8,26.0,2.1,15.5,24.7,4.66
2022-11-13,Mombasa,28.1,23.0,26.1,3.0,17.1,22.18,4.35
2022-11-14,Mombasa,29.0,24.5,26.7,0.8,14.7,22.37,4.52
2022-11-15,Mombasa,28.8,24.6,26.9,1.5,15.2,21.79,4.51
2022-11-16,Mombasa,29.0,24.0,26.5,4.3,15.5,21.48,4.33
2022-11-17,Mombasa,28.9,24.4,26.2,2.7,13.7,19.13,3.86
2022-11-18,Mombasa,28.9,23.8,26.2,6.6,13.3,20.16,3.99
2022-11-19,Mombasa,27.6,23.0,25.3,10.8,10.8,17.14,3.4
2022-11-20,Mombasa,28.6,24.4,26.2,1.8,14.9,16.23,3.26
2022-11-21,Mombasa,29.2,24.1,26.8,0.5,18.0,24.4,4.8
2022-11-22,Mombasa,29.3,24.8,27.0,0.7,17.0,23.56,4.66
2022-11-23,Mombasa,28.5,24.2,26.1,3.7,13.2,22.01,4.23
2022-11-24,Mombasa,28.1,23.8,25.9,3.3,14.5,23.11,4.4
2022-11-25,Mombasa,28.8,24.0,26.3,1.3,18.7,25.4,4.91
2022-11-26,Mombasa,27.0,23.0,25.0,3.9,18.2,18.62,3.53
2022-11-27,Mombasa,27.9,23.6,25.7,1.4,17.9,24.13,4.5
2022-11-28,Mombasa,28.3,23.9,26.0,1.9,13.5,24.11,4.56
2022-11-29,Mombasa,27.9,24.2,25.9,7.5,14.4,20.53,3.94
2022-11-30,Mombasa,28.1,23.6,25.7,1.4,13.0,22.0,4.2
2022-12-01,Mombasa,29.4,23.5,26.6,0.7,16.2,24.37,4.83
2022-12-02,Mombasa,29.4,24.0,27.0,0.3,13.7,23.26,4.67
2022-12-03,Mombasa,28.8,25.3,26.8,2.4,12.0,21.82,4.41
2022-12-04,Mombasa,29.6,24.6,27.1,0.2,17.7,25.03,5.01
2022-12-05,Mombasa,29.9,24.4,27.0,0.0,17.0,24.93,5.02
2022-12-06,Mombasa,29.3,24.5,27.1,0.2,15.8,23.93,4.82
2022-12-07,Mombasa,29.4,24.4,27.0,0.4,13.7,24.11,4.83
2022-12-08,Mombasa,28.7,25.0,26.7,0.9,13.0,22.43,4.33
2022-12-09,Mombasa,29.3,24.3,26.9,0.7,16.3,24.55,4.81
2022-12-10,Mombasa,29.4,24.2,27.1,2.1,15.7,23.39,4.7
2022-12-11,Mombasa,29.8,24.6,27.2,3.2,15.2,23.3,4.7
2022-12-12,Mombasa,29.1,24.6,26.8,3.5,16.2,21.67,4.33
2022-12-13,Mombasa,29.3,23.6,26.7,4.0,14.9,22.35,4.46
2022-12-14,Mombasa,29.6,24.2,27.0,4.5,16.9,22.3,4.57
2022-12-15,Mombasa,29.5,24.9,27.0,3.3,14.4,22.44,4.47
2022-12-16,Mombasa,29.3,24.6,27.1,5.0,14.0,22.46,4.56
2022-12-17,Mombasa,29.4,25.0,27.4,2.3,17.4,22.08,4.6
2022-12-18,Mombasa,29.1,22.5,26.8,7.7,20.6,21.14,4.48
2022-12-19,Mombasa,29.4,25.1,27.4,0.6,23.2,22.81,4.75
2022-12-20,Mombasa,29.9,25.1,27.4,0.8,22.0,22.86,4.81
2022-12-21,Mombasa,29.7,24.5,27.2,2.0,22.9,22.73,4.7
2022-12-22,Mombasa,29.1,23.7,26.6,2.2,24.5,21.92,4.38
2022-12-23,Mombasa,29.3,23.6,26.9,6.7,21.8,20.35,4.2
2022-12-24,Mombasa,29.0,24.2,26.4,4.0,17.8,21.13,4.12
2022-12-25,Mombasa,29.5,24.5,26.9,6.2,21.2,20.58,4.27
2022-12-26,Mombasa,29.9,25.2,27.4,0.9,20.5,21.32,4.52
2022-12-27,Mombasa,28.9,24.7,26.8,3.8,14.8,20.87,4.22
2022-12-28,Mombasa,29.5,24.3,26.7,2.9,16.3,22.22,4.43
2022-12-29,Mombasa,29.9,24.5,27.3,1.0,16.3,23.44,4.84
2022-12-30,Mombasa,30.1,25.1,27.5,0.3,18.8,24.37,5.14
2022-12-31,Mombasa,29.8,24.3,27.1,0.1,16.9,24.48,4.99
2023-01-01,Mombasa,29.7,24.9,27.3,0.3,19.6,25.08,5.15
2023-01-02,Mombasa,29.8,24.6,27.2,0.2,20.3,24.9,5.21
2023-01-03,Mombasa,29.4,25.3,27.2,1.3,17.8,21.92,4.7
2023-01-04,Mombasa,28.5,24.7,26.5,2.8,18.6,21.57,4.27
2023-01-05,Mombasa,30.4,24.5,27.2,1.4,21.4,23.17,4.98
2023-01-06,Mombasa,30.4,25.1,27.5,0.7,22.9,24.05,5.11
2023-01-07,Mombasa,30.3,25.0,27.5,0.4,23.8,23.43,5.04
2023-01-08,Mombasa,29.5,25.1,27.4,1.6,17.7,20.89,4.54
2023-01-09,Mombasa,29.9,24.7,27.3,4.1,18.0,23.02,4.75
2023-01-10,Mombasa,29.1,23.6,26.4,2.3,13.4,23.06,4.57
2023-01-11,Mombasa,29.4,24.4,26.8,5.7,15.9,23.1,4.65
2023-01-12,Mombasa,29.1,25.0,26.9,2.8,20.6,21.14,4.26
2023-01-13,Mombasa,29.9,25.7,27.5,0.4,19.8,23.73,5.12
2023-01-14,Mombasa,29.8,24.5,27.1,0.3,25.0,24.37,5.16
2023-01-15,Mombasa,30.2,24.7,27.1,1.2,23.9,22.9,4.83
2023-01-16,Mombasa,29.8,25.8,27.5,0.3,23.2,22.54,4.88
2023-01-17,Mombasa,30.3,25.2,27.3,0.6,20.5,23.97,5.04
2023-01-18,Mombasa,29.5,24.3,27.0,0.1,19.2,24.09,4.87
2023-01-19,Mombasa,29.9,25.1,27.2,1.3,22.7,23.09,4.65
2023-01-20,Mombasa,29.9,25.1,27.2,0.2,26.5,23.12,4.9
2023-01-21,Mombasa,30.4,25.6,27.7,0.3,26.5,24.09,5.26
2023-01-22,Mombasa,28.1,26.0,27.0,1.0,21.9,16.59,3.84
2023-01-23,Mombasa,30.1,25.3,27.2,0.8,24.6,23.77,5.15
2023-01-24,Mombasa,29.3,24.1,26.8,0.4,26.3,23.89,5.02
2023-01-25,Mombasa,30.3,24.7,27.0,0.0,28.8,26.02,5.38
2023-01-26,Mombasa,29.8,24.1,26.8,0.0,28.0,24.17,5.0
2023-01-27,Mombasa,29.5,24.5,26.6,0.0,25.6,25.75,5.25
2023-01-28,Mombasa,28.9,23.9,26.2,0.1,25.8,24.49,4.89
2023-01-29,Mombasa,29.3,23.4,26.2,0.0,23.9,25.44,5.21
2023-01-30,Mombasa,29.4,23.9,26.4,0.1,22.7,25.44,5.18
2023-01-31,Mombasa,29.2,25.0,26.8,0.1,21.5,24.59,5.13
2023-02-01,Mombasa,29.9,24.2,26.7,0.1,17.8,25.24,5.09
2023-02-02,Mombasa,29.7,24.1,26.9,0.0,16.4,25.75,5.12
2023-02-03,Mombasa,29.8,25.0,27.3,0.6,19.1,23.86,4.7
2023-02-04,Mombasa,30.3,25.0,27.2,0.1,23.9,23.49,4.81
2023-02-05,Mombasa,30.4,25.4,27.2,0.1,24.2,25.38,5.2
2023-02-06,Mombasa,29.3,24.7,26.9,0.0,22.8,23.37,4.88
2023-02-07,Mombasa,30.5,25.3,27.4,0.1,27.5,23.14,5.08
2023-02-08,Mombasa,30.2,24.7,27.4,0.0,25.3,22.99,4.9
2023-02-09,Mombasa,30.0,25.5,27.4,0.9,22.6,23.82,5.0
2023-02-10,Mombasa,31.6,25.5,27.5,0.0,27.1,25.24,5.25
2023-02-11,Mombasa,30.7,25.5,27.4,0.2,29.6,24.44,5.34
2023-02-12,Mombasa,30.0,24.5,27.0,0.2,27.6,24.31,5.51
2023-02-13,Mombasa,30.2,24.2,26.9,0.0,27.3,25.05,5.37
2023-02-14,Mombasa,29.8,24.6,27.1,0.5,22.0,24.23,5.17
2023-02-15,Mombasa,29.9,24.6,26.9,0.9,24.0,24.09,5.06
2023-02-16,Mombasa,30.4,24.6,27.3,0.0,26.0,22.46,4.92
2023-02-17,Mombasa,30.1,25.4,27.3,0.7,23.5,23.8,5.26
2023-02-18,Mombasa,29.9,25.0,27.4,1.0,25.9,24.19,5.17
2023-02-19,Mombasa,30.6,25.4,27.5,0.3,25.5,24.97,5.38
2023-02-20,Mombasa,30.5,25.0,27.5,0.0,25.0,25.45,5.56
2023-02-21,Mombasa,29.8,24.2,27.1,0.0,24.3,19.98,4.55
2023-02-22,Mombasa,30.1,24.3,27.0,1.0,24.3,23.46,5.01
2023-02-23,Mombasa,30.1,25.7,27.5,0.0,22.5,23.54,5.24
2023-02-24,Mombasa,29.8,24.1,27.0,0.0,18.8,24.74,5.17
2023-02-25,Mombasa,30.7,26.0,27.8,0.0,21.7,25.01,5.54
2023-02-26,Mombasa,30.3,24.8,27.4,0.2,23.4,23.39,5.16
2023-02-27,Mombasa,30.5,25.0,27.5,0.0,21.7,25.26,5.56
2023-02-28,Mombasa,30.3,25.1,27.5,0.0,23.1,25.75,5.65
2023-03-01,Mombasa,30.3,24.9,27.4,0.0,22.7,25.4,5.42
